100
5000
21,96,61
57,139,41
92,134,28
56,38,89
1,83,30
41,74,19
79,70,32
99,9,35
6,8,60
2,72,62
59,21,60
23,93,61
3,32,52
47,3,87
32,137,63
25,86,45
7,25,0
18,91,73
33,2,99
15,124,77
85,38,41
33,133,2
53,71,38
53,52,80
91,84,20
42,92,49
70,94,76
36,112,88
69,28,5
78,108,11
95,51,32
62,97,17
57,64,20
26,135,97
89,78,77
59,75,38
89,100,64
48,14,31
78,5,46
37,32,39
93,45,26
5,28,63
63,7,39
15,102,22
80,105,9
36,101,36
41,148,76
92,72,10
15,41,23
96,91,9
47,50,52
28,22,30
61,56,16
52,97,10
51,147,42
97,147,63
17,43,81
79,51,27
75,10,59
19,135,42
29,123,78
15,39,89
86,56,64
66,135,44
32,120,32
67,93,17
72,43,96
80,145,11
60,125,44
97,13,27
23,60,43
91,15,86
66,72,0
3,123,68
12,138,54
53,35,18
31,21,84
62,15,17
82,70,98
23,35,42
91,17,23
40,93,93
9,115,20
41,2,85
33,57,33
75,16,97
48,21,39
0,42,98
3,128,12
18,102,59
46,25,0
91,133,16
13,126,86
64,49,92
19,130,4
10,81,92
29,24,14
29,87,83
44,54,20
72,33,16
44,9,32
13,96,4
20,11,23
53,70,37
89,116,19
13,28,38
8,125,41
37,10,93
86,137,9
33,90,77
10,99,90
21,67,32
68,15,66
55,77,80
27,147,31
95,105,42
1,139,74
10,121,99
24,73,36
60,77,47
17,119,6
75,98,21
79,81,8
21,26,63
15,24,7
37,134,81
99,46,23
24,60,51
1,8,49
88,12,78
13,4,29
99,127,56
23,28,50
91,30,54
93,17,33
55,147,40
29,49,42
83,18,71
90,136,8
62,39,11
27,93,24
5,146,22
51,20,72
6,114,93
78,70,4
65,109,18
87,66,5
89,146,97
82,59,9
89,129,3
23,1,62
34,111,18
10,115,50
73,55,97
11,100,2
28,31,22
61,109,19
84,144,83
43,78,82
23,36,84
8,25,41
20,141,42
64,94,4
96,4,65
0,113,28
59,80,84
88,26,42
77,3,5
70,58,74
85,6,53
87,9,0
48,109,48
89,58,30
91,133,93
99,98,0
98,101,56
37,25,86
98,77,31
39,111,79
24,50,74
14,144,36
37,68,26
57,142,65
79,87,2
11,81,13
41,51,31
62,100,15
17,32,95
62,51,88
51,132,15
58,33,10
95,33,76
45,94,4
57,5,76
93,142,40
24,48,97
71,128,52
10,144,63
12,66,66
35,128,2
22,76,75
67,78,27
9,50,4
52,144,28
84,47,85
70,58,33
64,116,1
32,45,81
72,104,24
33,9,63
31,55,20
4,72,1
95,135,17
21,60,0
6,100,85
33,32,79
20,106,42
91,65,8
98,124,93
43,124,21
26,43,73
85,127,89
3,83,32
20,77,9
45,115,23
78,2,22
34,100,93
30,38,53
89,88,96
62,35,18
41,110,20
81,67,27
7,92,72
48,110,65
68,137,68
14,71,94
76,67,70
74,144,28
12,47,88
34,144,13
84,53,81
0,110,79
78,73,68
19,18,6
72,44,46
86,106,97
49,94,22
78,18,30
28,3,66
99,52,63
6,48,50
28,108,7
25,65,93
90,65,73
86,149,71
46,73,55
64,87,49
84,12,78
77,105,11
78,119,65
32,70,26
73,85,15
70,101,10
75,4,27
37,29,17
82,136,72
7,122,89
57,51,76
49,47,53
72,121,79
40,25,29
47,89,31
92,126,69
57,105,22
40,45,88
40,59,8
81,125,93
75,96,24
60,40,87
12,94,50
32,63,8
65,76,60
23,137,98
56,40,11
76,122,66
39,18,46
2,91,73
5,65,0
81,38,4
55,26,38
46,26,55
21,64,30
26,20,68
31,43,27
93,66,14
61,109,22
30,96,79
3,36,62
74,53,30
42,85,52
72,141,6
30,105,81
88,123,84
67,106,31
97,23,73
33,21,64
86,94,15
49,40,97
82,112,24
72,88,5
61,21,25
25,85,19
64,18,5
24,78,47
3,148,27
24,134,83
5,2,23
23,95,53
53,40,59
93,92,51
41,109,84
95,76,4
24,148,8
51,128,18
61,25,28
70,74,53
92,43,21
39,102,13
24,103,98
99,19,5
58,110,23
84,107,96
40,94,30
22,39,51
44,80,61
14,139,42
91,100,9
67,129,81
51,105,9
10,89,83
71,113,89
29,141,38
57,131,88
96,117,42
75,6,88
89,6,32
13,35,43
55,140,61
46,18,64
22,17,93
93,126,65
70,6,53
59,9,26
11,142,15
7,51,70
35,64,69
3,24,32
48,131,67
76,92,59
57,57,91
47,71,69
20,144,71
62,107,1
40,136,66
84,48,31
20,40,29
4,42,87
80,57,48
53,134,36
68,66,73
40,93,42
4,83,4
69,146,35
30,116,9
21,38,39
16,15,30
34,133,58
44,61,47
74,116,77
30,116,3
74,13,69
97,36,79
84,148,47
56,73,48
77,144,53
28,31,40
48,47,46
34,25,5
63,125,23
37,77,58
89,9,23
35,28,80
24,41,37
96,64,98
46,68,58
93,62,95
6,104,6
70,117,14
20,10,47
13,88,27
96,18,51
21,42,40
36,122,19
87,37,94
74,73,38
36,117,26
59,46,84
95,9,96
33,107,99
69,48,57
45,70,58
33,29,10
1,25,89
10,48,11
56,70,89
15,30,96
12,24,50
82,142,1
66,137,7
99,125,93
13,62,61
99,147,14
60,134,59
33,129,45
79,27,73
56,98,57
91,43,12
88,83,15
13,48,32
62,26,91
60,117,25
5,117,45
88,67,69
32,124,63
79,16,55
6,74,54
28,139,25
46,140,35
84,79,89
96,15,15
43,15,10
7,96,84
83,117,12
59,131,10
31,4,38
75,7,24
30,148,94
47,24,84
71,143,61
9,48,44
98,15,17
7,52,25
98,78,9
64,94,94
3,59,17
8,142,26
92,18,50
12,13,53
5,74,59
68,34,14
38,18,11
91,42,44
59,30,85
88,69,30
25,55,99
73,111,48
78,75,90
65,122,56
30,142,98
61,26,46
8,25,95
58,148,72
49,19,75
40,30,18
55,145,77
93,94,87
13,128,15
72,31,63
6,139,63
32,6,52
8,60,13
53,36,99
43,119,60
82,3,76
0,54,49
43,126,47
30,9,46
26,112,77
42,143,75
76,113,56
34,115,97
70,102,56
19,137,12
90,143,81
11,141,98
91,66,85
82,84,0
34,74,13
16,93,29
77,116,80
32,46,52
67,6,19
54,27,54
31,90,38
19,30,31
62,47,78
26,146,36
38,66,25
9,85,84
99,80,72
96,92,92
2,39,9
36,121,78
73,12,44
61,74,41
86,33,20
61,49,84
40,55,48
23,138,81
44,85,36
54,21,53
91,37,31
68,132,60
61,141,21
50,10,84
62,126,17
70,89,89
64,94,42
83,114,41
1,86,45
58,107,58
58,20,22
30,19,47
58,115,36
80,108,97
14,38,45
96,34,94
50,89,76
46,58,22
74,130,87
5,95,41
90,132,58
0,8,53
45,119,94
3,131,53
30,21,50
85,98,95
66,80,43
80,100,26
8,18,62
45,39,92
58,9,19
48,38,43
30,13,43
11,143,95
30,55,52
49,117,1
11,14,32
89,45,10
12,1,10
10,37,33
59,26,4
95,54,23
31,107,22
29,72,23
18,143,95
73,96,50
99,109,62
49,17,87
31,123,84
22,102,86
23,145,87
95,52,6
13,11,70
94,24,1
78,80,7
92,54,2
56,94,17
94,79,10
48,81,46
85,7,35
98,90,5
64,122,9
29,86,21
7,138,38
65,99,99
78,104,59
93,146,91
98,91,41
77,108,16
69,58,13
31,18,44
61,97,65
8,127,30
91,16,0
21,126,91
3,123,64
25,35,92
56,44,79
10,102,88
81,36,39
63,117,43
23,109,84
26,65,12
49,37,99
38,123,16
73,103,5
31,100,25
64,8,8
55,17,78
77,125,14
60,35,61
44,115,67
98,45,84
27,33,5
55,69,90
28,124,98
68,62,43
29,4,6
25,38,40
92,98,87
1,147,35
92,122,50
18,71,69
96,76,73
63,39,16
19,38,79
27,87,47
50,137,74
93,138,61
71,73,61
27,107,47
42,104,29
36,78,19
31,85,0
46,63,93
67,77,4
91,141,27
83,97,77
77,10,75
62,7,28
99,114,59
21,145,20
43,28,0
29,2,82
24,138,97
56,118,84
82,112,83
46,77,65
59,135,67
13,114,2
22,129,45
64,136,14
38,90,49
15,62,88
83,147,40
69,137,91
18,127,76
90,123,86
70,141,73
9,100,76
77,20,64
56,99,52
18,71,40
54,120,53
51,139,74
78,54,63
12,146,63
43,15,25
19,95,12
66,112,41
20,32,58
3,41,21
99,41,66
54,148,35
37,101,55
21,12,24
1,23,45
9,12,53
76,89,27
59,39,58
89,18,75
49,26,27
97,69,40
24,43,60
36,126,47
46,36,32
75,86,33
98,41,6
35,124,28
41,92,61
13,136,16
96,96,40
85,110,89
25,45,31
23,5,59
45,1,29
92,112,23
19,92,48
11,21,67
90,2,3
90,40,79
12,140,24
65,141,69
43,48,24
16,100,90
33,46,88
53,15,58
66,110,97
32,60,67
91,31,94
99,5,51
44,78,59
63,99,68
26,75,47
26,113,50
25,144,55
95,96,33
88,34,26
23,91,81
87,100,96
55,85,71
39,119,82
93,67,29
95,132,82
54,72,45
72,92,39
6,84,3
44,132,78
82,122,34
46,95,91
8,87,23
73,65,84
17,147,15
83,119,52
46,48,81
70,6,92
50,136,71
54,99,13
28,16,73
2,104,17
25,112,29
86,121,37
73,71,50
92,84,52
21,98,37
91,50,32
12,91,88
84,49,17
56,49,83
11,106,6
77,23,47
78,72,97
26,142,33
64,3,43
26,146,29
19,25,28
63,75,16
34,148,84
35,147,48
75,65,55
94,121,51
92,102,80
58,100,60
79,109,85
55,129,13
80,139,63
61,111,56
75,49,6
68,145,1
7,90,52
25,3,88
96,95,60
49,124,39
6,103,31
48,93,56
57,131,11
11,26,69
92,130,85
32,32,76
76,117,89
30,76,32
90,99,36
78,84,28
41,11,79
15,21,58
13,64,79
34,38,6
70,140,71
24,83,50
31,75,2
62,72,90
74,115,85
88,136,47
72,148,48
71,121,70
20,69,2
16,18,45
47,144,78
32,120,45
7,68,25
28,144,16
50,56,60
32,13,74
20,137,38
91,144,23
95,54,4
38,61,82
24,109,25
48,58,18
26,43,82
5,28,82
1,136,87
25,111,65
20,123,83
71,23,19
64,2,91
79,127,66
6,11,54
52,123,17
78,144,83
66,140,82
55,128,37
47,97,26
56,37,71
56,113,24
50,27,62
39,86,61
64,73,91
36,107,18
96,73,84
92,113,38
37,48,58
60,3,33
83,128,30
47,146,9
46,111,71
59,106,7
81,4,27
85,111,43
64,89,20
22,108,27
24,125,64
83,74,72
19,73,2
2,141,70
55,89,44
86,142,36
24,138,63
19,27,2
37,49,69
82,24,54
38,141,12
79,84,77
58,106,12
98,94,56
89,25,83
26,31,40
31,129,98
31,139,69
51,79,81
76,98,53
87,97,87
50,21,67
74,37,56
53,103,34
25,133,89
83,11,31
63,90,75
77,136,88
92,50,25
27,93,32
95,78,80
71,140,77
11,106,26
40,82,85
94,98,4
68,121,34
13,94,55
89,114,4
53,78,35
40,106,1
24,82,55
44,40,17
5,136,98
65,113,94
59,66,36
19,141,27
35,64,93
57,15,38
90,115,17
3,137,65
33,6,78
35,67,25
28,74,57
56,121,24
42,61,44
83,45,97
60,62,81
23,135,69
77,108,18
70,64,81
12,39,82
90,7,84
18,134,64
99,83,30
90,67,88
49,15,9
63,40,12
7,46,82
67,57,91
26,18,58
91,68,78
13,4,6
91,108,96
79,45,37
34,112,61
48,50,3
16,17,41
98,70,11
40,38,78
19,40,78
84,67,86
22,8,31
99,55,59
65,98,96
67,74,3
88,29,94
32,74,14
41,2,97
33,33,46
88,100,84
14,83,81
97,126,31
52,111,42
1,50,87
80,14,65
8,148,60
1,25,43
33,130,43
25,53,2
11,75,77
94,48,10
47,110,15
33,68,9
16,96,43
9,110,56
79,90,88
78,20,18
30,50,41
79,143,59
63,55,4
41,58,62
10,35,80
76,8,81
0,42,13
28,86,81
35,96,83
71,21,65
49,27,36
1,13,61
40,92,30
99,47,37
9,89,42
41,147,70
82,41,94
78,22,69
51,36,46
99,132,10
12,107,13
13,40,30
2,90,65
91,75,34
69,8,29
4,136,82
31,5,46
12,143,43
91,82,52
22,36,8
87,130,73
2,94,19
21,121,87
86,82,73
91,63,23
81,77,0
34,30,28
15,124,2
50,67,69
75,1,38
27,126,41
38,23,82
42,115,71
25,67,33
25,30,68
42,27,53
19,104,64
50,52,66
74,8,57
24,105,30
10,26,72
68,78,24
29,78,59
21,29,9
88,111,13
15,100,24
88,111,12
98,82,72
13,71,24
76,13,25
44,123,59
27,141,15
24,53,3
63,66,57
8,124,27
47,39,69
60,146,68
21,132,24
89,118,78
32,131,14
96,94,77
42,33,16
72,117,76
38,88,16
93,110,58
3,102,11
77,59,43
39,27,50
25,9,30
77,36,14
71,49,77
39,97,50
65,77,90
30,106,14
9,148,37
10,112,92
60,149,48
72,100,32
0,111,46
28,6,96
51,54,27
92,71,18
23,30,89
35,26,97
17,76,15
44,62,57
92,32,78
32,71,57
75,68,74
37,136,99
73,127,15
3,74,48
9,80,82
21,63,25
35,118,17
57,136,13
53,113,86
56,75,31
3,65,8
33,46,96
77,62,32
50,65,20
24,94,66
7,83,1
16,40,23
70,94,73
76,36,67
39,39,28
41,10,63
31,36,42
10,125,84
13,5,81
20,5,10
73,40,23
34,86,43
94,85,79
30,82,6
61,31,81
28,121,15
75,65,86
41,46,5
36,60,33
67,90,94
77,86,84
42,82,77
66,51,55
50,46,71
49,57,26
9,127,6
0,36,92
62,5,98
29,22,48
55,9,25
42,68,77
42,136,3
41,10,95
59,26,23
80,8,56
72,99,30
8,43,44
92,27,24
18,101,2
76,67,94
95,45,12
39,66,38
98,86,75
51,110,8
37,90,52
25,68,30
18,140,14
60,10,44
61,33,43
72,116,14
76,122,93
59,37,59
5,129,31
54,11,44
58,30,84
20,61,92
3,114,2
59,32,66
94,126,3
17,24,20
10,65,41
52,27,71
23,137,50
79,41,69
27,36,56
6,91,11
39,71,76
83,139,44
58,105,56
25,118,20
27,18,28
41,105,32
37,99,73
6,90,29
12,87,55
75,120,12
48,99,12
31,6,8
31,69,61
44,135,38
54,117,78
97,12,44
6,93,96
65,9,30
47,11,4
66,85,0
94,8,6
29,52,21
79,46,47
58,21,55
63,103,87
41,8,24
17,107,43
84,65,92
67,7,45
85,34,71
18,85,19
13,143,99
36,73,73
14,53,31
24,68,64
87,106,87
16,65,48
78,43,37
86,102,12
84,38,23
47,7,63
46,41,95
93,37,36
11,42,40
24,61,36
37,106,64
14,131,25
73,44,59
45,26,29
88,30,15
88,61,99
61,91,0
53,148,47
65,11,53
77,17,71
34,88,36
59,61,24
78,117,62
69,65,63
22,145,2
45,110,84
35,16,71
37,44,5
79,56,1
35,125,42
65,42,6
87,19,21
86,124,40
55,122,10
97,31,14
64,48,77
13,95,39
87,40,2
88,123,13
34,31,62
54,127,82
14,18,65
69,104,20
68,50,1
42,60,56
91,52,9
70,83,58
60,4,44
76,122,34
47,101,69
17,21,74
49,96,15
35,106,42
37,122,28
67,97,84
58,25,28
34,9,11
29,86,97
54,136,79
82,84,42
6,115,59
83,141,3
4,5,65
42,100,98
23,42,25
11,72,94
81,41,6
81,33,63
21,128,85
19,82,96
72,3,78
95,143,20
43,95,34
23,93,2
75,15,71
50,25,89
14,88,14
68,30,19
21,119,84
38,54,68
22,25,89
52,102,59
4,129,57
43,72,51
48,14,56
70,89,69
29,31,63
89,115,74
33,63,53
0,80,54
92,71,11
28,123,45
41,29,45
29,60,21
58,87,64
42,145,19
74,131,41
76,132,24
50,135,90
62,143,20
48,60,38
36,5,30
4,120,83
15,58,10
92,118,87
61,13,41
0,115,48
67,108,63
79,60,26
62,136,80
61,29,56
46,137,90
64,53,60
64,146,76
79,116,57
87,121,67
43,138,14
26,58,19
9,78,12
77,121,1
23,68,30
80,33,1
92,72,32
54,10,40
13,20,66
65,147,56
88,94,63
21,27,81
18,14,71
3,84,40
28,135,66
63,119,42
93,18,21
65,39,12
26,69,78
50,62,30
37,96,35
47,89,89
10,63,24
6,109,81
51,19,47
67,94,67
40,81,22
72,1,78
66,15,69
59,49,90
92,115,35
96,74,14
31,111,93
48,22,31
32,45,34
74,103,34
71,38,43
99,124,0
90,132,18
46,3,21
64,47,14
94,96,79
94,2,90
42,145,3
84,116,41
2,20,75
40,111,25
97,69,1
2,36,22
95,9,41
2,100,29
25,7,62
87,35,33
57,27,49
60,110,31
97,132,40
40,23,50
99,57,29
48,65,6
53,39,25
94,78,70
38,140,92
9,43,11
80,22,9
60,67,52
77,37,72
9,124,41
57,98,44
18,76,28
83,130,86
35,11,45
26,141,77
23,107,6
65,25,22
88,9,54
58,34,17
27,113,33
19,127,83
97,90,48
29,98,67
90,13,46
42,110,33
70,3,55
71,59,49
45,96,32
36,82,67
58,134,80
58,121,36
8,65,90
20,139,33
19,78,20
69,118,90
47,67,1
56,88,70
73,20,17
33,104,88
70,107,32
93,15,71
67,76,41
78,48,99
19,34,81
54,72,86
66,91,28
75,103,48
62,127,73
78,34,78
10,96,34
88,104,16
76,30,72
77,103,77
68,42,99
22,76,74
45,130,53
53,16,90
12,84,28
57,132,23
92,61,73
14,83,1
61,122,44
66,110,25
94,123,71
51,28,48
70,22,0
2,134,69
83,69,28
37,103,63
69,69,48
41,25,55
89,47,48
83,88,51
73,96,34
20,131,64
67,88,98
27,76,50
23,137,32
14,72,37
17,113,95
64,95,31
55,141,66
9,87,18
62,72,79
80,136,66
91,87,41
11,41,23
79,118,41
53,93,37
54,9,41
82,132,93
64,115,77
37,100,5
83,12,31
61,74,66
33,28,26
67,115,97
56,143,59
59,54,26
30,141,8
53,142,25
32,88,60
50,6,57
81,50,36
52,36,21
36,35,36
11,135,9
53,7,30
58,70,85
19,139,56
37,10,18
20,48,29
32,144,16
48,72,54
35,11,85
34,63,88
96,84,96
24,58,36
92,90,86
61,102,73
26,37,73
77,102,12
38,10,22
68,93,6
12,55,66
18,53,12
39,37,1
95,37,46
42,117,17
20,4,75
9,133,42
98,71,53
12,35,51
74,46,63
57,42,28
90,82,49
43,65,33
48,25,76
87,16,49
46,35,87
40,42,6
24,144,14
45,96,85
59,107,75
90,50,30
81,91,38
25,117,29
71,142,84
45,14,64
82,36,41
56,140,79
21,96,66
47,143,95
68,133,19
94,29,2
53,102,37
7,16,72
14,69,60
88,89,64
63,43,31
97,81,76
73,98,98
78,43,36
56,80,39
30,69,77
87,104,7
34,17,18
41,102,67
86,66,2
44,97,33
33,20,17
81,84,75
91,16,59
40,28,47
94,37,3
43,90,43
41,9,84
37,114,66
0,21,48
62,10,50
67,145,51
6,142,79
17,17,49
68,32,10
93,147,18
22,123,5
45,25,98
14,119,38
78,66,99
42,31,27
20,93,75
21,11,74
16,39,41
4,72,35
18,124,16
78,86,78
52,147,55
64,66,16
93,35,12
72,78,20
43,76,80
86,10,31
49,13,39
51,131,0
13,132,79
15,60,46
39,74,63
46,116,75
90,44,7
90,131,51
7,52,72
26,84,44
55,134,55
83,15,36
85,56,38
22,6,32
96,69,31
82,80,26
40,144,21
7,145,65
37,95,74
93,128,48
83,105,24
56,49,78
14,6,21
73,84,54
28,6,18
52,133,93
20,57,73
12,7,80
82,121,93
88,23,74
54,1,40
24,119,78
58,38,86
56,11,56
73,85,82
3,76,29
30,145,71
13,68,43
36,40,83
30,119,56
43,17,24
28,14,73
48,49,34
33,29,56
98,122,96
91,57,81
96,149,93
45,147,30
62,136,59
2,134,54
48,116,67
18,10,8
36,103,85
50,57,68
68,106,95
99,21,67
48,148,55
1,109,46
8,134,67
15,117,65
72,143,35
89,90,53
40,98,30
51,90,66
40,5,54
15,131,64
55,84,12
30,12,53
70,78,85
77,41,42
73,82,58
22,110,68
15,3,1
76,51,53
54,123,94
12,21,17
90,90,24
79,34,32
16,126,22
39,103,53
7,25,16
16,139,88
32,126,41
22,63,59
33,16,15
38,42,55
10,108,19
48,3,31
10,138,50
70,91,12
59,12,37
5,43,11
73,134,12
19,70,56
1,2,25
38,115,19
51,42,7
36,104,21
47,87,41
23,132,21
22,37,18
12,82,8
10,112,55
42,60,33
67,47,97
73,37,71
33,135,45
21,16,81
66,52,73
95,125,94
44,64,70
23,42,67
4,32,93
28,115,17
76,49,48
27,9,44
36,15,90
68,127,20
11,36,30
42,9,84
8,64,56
78,58,82
25,143,31
75,123,28
40,114,1
3,48,3
21,40,34
59,39,26
80,43,90
88,27,65
89,118,93
23,78,74
24,145,58
31,43,34
90,105,80
38,92,83
96,9,86
71,13,80
5,110,98
82,92,88
66,75,64
65,63,86
54,94,86
63,107,33
12,76,5
3,33,43
63,64,24
76,44,68
43,122,74
60,4,42
4,71,56
34,104,0
67,120,43
82,19,33
67,59,97
92,98,30
8,28,6
75,15,51
27,71,52
92,82,61
67,56,26
83,47,33
10,72,20
61,75,76
98,97,64
63,132,19
87,98,25
21,94,40
73,96,24
31,63,85
66,123,80
82,87,32
38,109,30
78,32,84
48,69,17
21,34,6
60,97,92
28,59,56
60,46,33
57,36,75
12,61,66
26,91,97
32,53,96
48,107,62
9,30,97
53,24,38
95,117,7
64,48,37
27,148,42
68,31,83
4,35,24
6,93,26
87,58,16
24,8,76
20,116,90
93,147,31
77,66,38
50,28,0
62,18,67
88,92,33
18,115,73
81,40,80
85,43,93
58,94,63
94,92,49
75,106,9
58,121,12
74,52,10
59,26,74
48,20,42
16,102,63
27,10,72
84,95,4
2,29,6
40,2,95
35,52,70
81,60,97
28,20,99
55,75,46
12,52,99
11,22,2
55,25,31
95,124,45
97,9,40
24,114,18
47,28,96
9,22,43
19,33,10
81,70,6
10,31,64
19,6,58
67,3,71
72,137,39
20,116,10
8,95,91
80,35,85
81,81,29
98,102,8
89,74,35
58,138,97
93,136,52
38,43,90
32,12,6
41,123,20
51,109,66
68,5,28
36,25,80
41,66,20
56,61,56
10,82,69
9,118,64
31,107,30
41,3,75
62,107,68
77,11,32
81,21,19
31,145,58
37,39,72
72,104,99
59,55,89
38,140,45
5,25,79
89,94,17
46,15,81
71,33,97
41,61,47
33,129,36
7,107,83
37,79,36
61,106,26
81,106,61
72,136,39
23,41,33
72,104,28
73,138,62
39,119,50
97,17,97
28,104,0
52,36,64
0,27,1
93,108,29
96,135,40
87,67,98
1,37,30
41,132,10
75,24,81
74,35,76
9,63,11
11,20,99
82,120,88
9,45,34
66,79,62
76,136,94
45,129,54
85,131,68
24,148,51
22,73,92
83,47,35
15,21,51
43,38,73
45,125,76
26,3,94
38,9,63
61,4,96
56,142,18
42,118,93
65,105,63
46,107,19
2,73,88
62,85,29
79,104,43
36,100,75
96,85,96
58,37,64
84,134,16
18,97,72
99,142,22
40,82,15
77,138,22
22,92,5
80,142,62
61,101,43
16,123,56
75,92,3
51,76,87
97,94,44
82,79,64
46,118,49
81,31,26
7,92,94
14,92,80
77,84,55
0,141,82
94,101,52
15,41,84
78,141,9
53,63,29
73,3,30
34,81,26
64,63,83
62,83,61
6,62,91
86,3,11
75,63,76
74,47,53
47,117,13
69,14,27
3,127,4
67,74,85
71,52,97
71,133,69
84,92,3
39,23,81
59,73,50
66,127,69
7,64,12
43,143,2
16,74,10
9,51,17
68,56,43
24,8,25
4,120,52
39,56,43
51,57,84
48,120,30
98,25,1
41,108,4
0,29,44
69,41,0
73,97,46
27,50,69
36,24,98
45,11,18
12,142,55
28,44,83
44,147,43
67,78,45
59,130,2
48,100,97
63,96,78
45,6,57
50,136,40
0,118,98
59,99,15
79,19,3
27,115,22
97,91,58
20,46,63
4,71,92
96,109,11
74,70,10
90,46,29
32,148,96
19,46,84
88,87,63
40,79,85
3,21,88
69,125,53
80,61,41
94,44,95
69,79,54
41,128,80
72,128,65
3,105,55
75,131,4
85,110,80
34,103,17
54,90,4
77,141,30
11,58,53
75,42,47
18,130,5
61,78,28
19,125,7
8,55,41
71,144,76
25,131,53
6,57,65
3,79,73
36,29,62
97,117,81
24,24,55
40,17,84
80,145,40
21,85,36
75,56,24
27,47,38
77,106,46
34,20,23
2,56,58
19,36,0
14,2,81
52,98,48
13,135,20
69,38,58
34,119,83
75,119,18
7,103,63
32,90,53
86,82,19
30,96,11
87,129,36
84,123,66
69,14,66
66,116,47
0,37,70
6,75,53
87,108,10
8,90,72
55,9,76
27,79,47
87,50,98
12,135,73
75,41,79
8,38,26
65,61,91
62,120,72
33,82,34
59,78,15
28,57,46
69,111,88
47,22,90
31,2,44
22,129,62
46,37,44
10,57,93
87,107,9
90,88,41
42,131,46
39,48,99
93,47,68
4,29,16
82,112,81
46,109,37
13,4,28
7,20,17
42,48,37
19,39,86
14,118,78
48,116,97
69,142,9
99,112,15
77,76,48
27,143,18
63,97,7
55,55,82
34,9,93
10,69,6
71,68,76
84,127,12
95,79,22
88,78,62
88,108,3
94,120,97
31,137,82
76,38,3
32,146,53
24,131,61
60,6,60
15,60,30
65,61,94
1,54,84
94,139,54
71,17,19
52,34,42
89,72,50
93,117,51
36,76,37
19,88,63
67,86,42
46,90,41
82,69,30
2,38,72
10,126,10
85,65,65
62,45,7
7,113,68
19,84,57
34,131,8
19,60,53
44,37,16
57,98,28
66,33,59
13,144,29
19,45,76
37,83,54
73,29,9
92,129,46
29,47,12
6,112,74
74,124,28
71,47,30
38,143,31
78,115,59
67,51,6
0,20,93
12,109,1
3,50,12
32,149,41
96,28,31
95,9,74
35,36,47
92,65,10
49,106,87
62,7,3
27,39,69
71,69,36
63,19,52
5,34,12
3,128,7
63,135,12
68,66,32
78,86,89
63,122,71
13,19,42
16,40,4
70,54,10
75,65,5
34,76,27
84,4,41
5,23,82
89,141,89
36,54,74
88,43,77
6,146,57
60,8,59
76,84,17
88,68,17
47,31,10
4,94,56
67,10,92
72,65,66
32,36,59
25,129,24
8,130,76
12,36,14
78,31,8
6,35,36
48,87,58
70,31,95
39,100,87
31,85,20
13,10,57
61,60,35
21,46,26
59,142,29
49,64,95
11,80,95
28,29,19
59,17,87
41,107,12
58,29,26
97,121,16
76,83,51
66,26,80
61,123,50
69,57,56
64,36,77
96,38,22
12,6,83
16,44,58
62,84,40
60,147,62
71,32,67
43,53,53
12,34,97
24,141,96
64,67,58
33,60,58
4,48,38
82,77,32
0,54,74
98,89,52
78,54,17
78,135,45
21,119,63
40,32,95
45,144,6
35,73,54
40,46,38
43,54,57
15,133,47
40,33,69
59,141,11
16,104,9
52,80,70
64,89,71
14,86,50
55,93,71
39,138,36
95,34,17
95,70,15
92,121,95
62,9,21
65,46,5
29,19,54
8,103,51
72,106,47
66,6,61
69,146,39
80,45,81
92,146,49
51,43,52
88,3,61
90,135,37
66,144,73
92,118,67
57,121,54
19,110,16
32,6,34
25,125,31
87,136,0
58,11,13
2,146,93
44,103,69
55,138,87
7,17,26
52,111,75
67,19,52
8,63,0
8,14,3
35,133,1
43,121,72
24,12,9
2,55,76
19,80,86
81,132,83
47,96,15
87,37,20
84,36,41
70,68,40
99,12,81
37,17,46
60,137,75
2,67,16
30,46,94
34,47,60
6,29,9
39,59,73
5,74,26
43,30,86
88,118,37
73,13,62
30,17,30
92,96,78
64,47,38
40,46,89
18,44,59
41,141,86
81,106,26
29,75,53
70,142,25
48,41,40
18,39,30
98,123,52
98,51,61
94,44,50
22,132,45
75,60,42
44,38,93
48,67,69
6,97,48
82,142,60
2,125,8
79,73,91
89,145,18
3,83,90
19,30,70
48,139,26
26,6,32
45,63,63
56,93,86
83,71,92
18,84,11
26,34,39
43,76,63
30,88,70
65,80,33
14,54,25
15,86,13
19,102,57
14,9,23
68,29,84
16,114,9
35,98,14
62,149,98
92,129,8
42,143,56
97,17,7
58,131,53
58,41,49
88,134,64
7,2,66
21,86,11
52,33,98
49,132,17
83,31,19
81,81,56
63,33,92
14,98,80
79,98,98
62,64,43
56,76,50
0,124,82
39,119,3
62,37,79
57,54,71
54,95,48
85,53,83
5,20,87
39,94,8
84,20,26
96,104,31
0,45,89
11,100,16
34,105,71
72,60,20
13,21,2
87,46,13
24,148,41
74,60,58
49,147,66
59,39,43
7,8,98
27,15,18
9,98,22
48,104,17
81,43,6
44,71,51
44,64,94
16,13,76
23,33,22
54,123,26
54,119,53
97,37,78
63,96,47
80,91,5
15,78,59
48,67,12
33,60,25
87,30,90
80,62,63
78,132,50
55,124,79
80,111,68
18,91,66
66,122,36
81,32,92
45,68,32
89,141,65
17,101,62
43,129,7
57,21,51
3,146,39
